Kommunenr;Kommune;KretsID;Krets;Parti;ForhåndsStemmer;Stemmer;ProsentAndel;EndringStemmer11;EndringFordeling11;EndringStemmer09;EndringFordeling09
0301;Oslo;0303;Nordpolen skole;NKP;0;1;0;0;0;1;
0301;Oslo;0303;Nordpolen skole;PIR;0;12;0,6;12;0,6;12;
0301;Oslo;0303;Nordpolen skole;PP;0;5;0,2;-3;-0,1;5;
0301;Oslo;0303;Nordpolen skole;SFP;0;0;0;0;0;0;
0301;Oslo;0303;Nordpolen skole;KRISTNE;0;1;0;1;0;1;
0301;Oslo;0303;Nordpolen skole;Andre2;0;0;0;0;0;0;
0301;Oslo;0304;Lilleborg skole;A;0;717;33,5;-427;-4,3;-581;-5,4
0301;Oslo;0304;Lilleborg skole;SV;0;285;13,3;-76;1,4;-359;-6
0301;Oslo;0304;Lilleborg skole;SP;0;24;1,1;6;0,5;-26;-0,4
0301;Oslo;0304;Lilleborg skole;KRF;0;40;1,9;-18;0;-27;-0,1
0301;Oslo;0304;Lilleborg skole;V;0;241;11,3;-139;-1,3;-60;2,2
0301;Oslo;0304;Lilleborg skole;H;0;359;16,8;-245;-3,2;-72;3,9
0301;Oslo;0304;Lilleborg skole;FRP;0;152;7,1;43;3,5;-156;-2,1
0301;Oslo;0304;Lilleborg skole;MDG;0;184;8,6;48;4,1;158;7,8
0301;Oslo;0304;Lilleborg skole;DLF;0;0;0;-2;-0,1;-2;-0,1
0301;Oslo;0304;Lilleborg skole;PP;0;2;0,1;-7;-0,2;-10;-0,3
0301;Oslo;0304;Lilleborg skole;PIR;0;10;0,5;10;0,5;10;0,5
0301;Oslo;0304;Lilleborg skole;NKP;0;3;0,1;-2;0;1;0,1
0301;Oslo;0304;Lilleborg skole;KYST;0;1;0;0;0;1;0
0301;Oslo;0304;Lilleborg skole;KSP;0;2;0,1;1;0,1;1;0,1
0301;Oslo;0304;Lilleborg skole;SFP;0;3;0,1;3;0,1;3;0,1
0301;Oslo;0304;Lilleborg skole;KRISTNE;0;3;0,1;3;0,1;3;0,1
0301;Oslo;0304;Lilleborg skole;DEMN;0;2;0,1;-2;0;2;0,1
0301;Oslo;0304;Lilleborg skole;RØDT;0;111;5,2;-80;-1,1;-82;-0,6
0301;Oslo;0304;Lilleborg skole;Andre2;0;0;0;0;0;-1;0
0301;Oslo;0305;Sagene skole;A;0;556;29,7;-424;-2,7;-660;-8,4
0301;Oslo;0305;Sagene skole;SV;0;194;10,4;-102;0,6;-306;-5,3
0301;Oslo;0305;Sagene skole;SP;0;28;1,5;10;0,9;-18;0,1
0301;Oslo;0305;Sagene skole;KRF;0;45;2,4;-14;0,5;-40;-0,3
0301;Oslo;0305;Sagene skole;V;0;240;12,8;-155;-0,3;-80;2,8
0301;Oslo;0305;Sagene skole;H;0;412;22;-421;-5,6;-107;5,7
0301;Oslo;0305;Sagene skole;FRP;0;131;7;20;3,3;-171;-2,5
0301;Oslo;0305;Sagene skole;MDG;0;166;8,9;39;4,7;151;8,4
0301;Oslo;0305;Sagene skole;NKP;0;0;0;-1;0;-2;-0,1
0301;Oslo;0305;Sagene skole;PP;0;3;0,2;-4;-0,1;-2;0
0301;Oslo;0305;Sagene skole;KYST;0;1;0,1;1;0,1;-1;0
0301;Oslo;0305;Sagene skole;PIR;0;18;1;18;1;18;1
0301;Oslo;0305;Sagene skole;SFP;0;0;0;0;0;-1;0
0301;Oslo;0305;Sagene skole;RØDT;0;72;3,9;-112;-2,2;-95;-1,4
0301;Oslo;0305;Sagene skole;DEMN;0;1;0,1;1;0,1;1;0,1
0301;Oslo;0305;Sagene skole;DLF;0;3;0,2;-1;0;3;0,2
0301;Oslo;0305;Sagene skole;KRISTNE;0;0;0;0;0;0;0
0301;Oslo;0305;Sagene skole;KSP;0;0;0;-3;-0,1;-2;-0,1
0301;Oslo;0305;Sagene skole;Andre2;0;0;0;0;0;-4;-0,1
0301;Oslo;0306;Grefsenveien 28, selskapslokale;A;0;644;32,2;-377;-3,9;644;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;SV;0;142;7,1;-69;-0,4;142;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;SP;0;29;1,5;10;0,8;29;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;KRF;0;79;4;-29;0,1;79;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;V;0;224;11,2;-67;0,9;224;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;H;0;523;26,1;-314;-3,4;523;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;FRP;0;169;8,4;28;3,5;169;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;MDG;0;99;4,9;24;2,3;99;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;NKP;0;0;0;-1;0;0;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;PIR;0;14;0,7;14;0,7;14;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;PP;0;7;0,3;0;0,1;7;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;SFP;0;0;0;0;0;0;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;KYST;0;1;0,1;1;0,1;1;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;KSP;0;0;0;-1;0;0;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;KRISTNE;0;5;0,2;5;0,2;5;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;DLF;0;0;0;-1;0;0;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;DEMN;0;2;0,1;1;0,1;2;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;RØDT;0;62;3,1;-54;-1;62;
0301;Oslo;0306;Grefsenveien 28, selskapslokale;Andre2;0;0;0;0;0;0;
0301;Oslo;0401;Marienlyst skole;A;0;184;27;-28;-0,5;-18;-2
0301;Oslo;0401;Marienlyst skole;SV;0;54;7,9;16;3;-13;-1,7
0301;Oslo;0401;Marienlyst skole;SP;0;8;1,2;-1;0;-5;-0,7
0301;Oslo;0401;Marienlyst skole;KRF;0;42;6,2;-18;-1,6;-19;-2,6
0301;Oslo;0401;Marienlyst skole;V;0;92;13,5;11;3;35;5,3
0301;Oslo;0401;Marienlyst skole;H;0;154;22,6;-107;-11,2;6;1,3
0301;Oslo;0401;Marienlyst skole;FRP;0;65;9,5;14;2,9;-47;-6,5
0301;Oslo;0401;Marienlyst skole;MDG;0;49;7,2;27;4,3;46;6,8
0301;Oslo;0401;Marienlyst skole;PP;0;0;0;-1;-0,1;0;0
0301;Oslo;0401;Marienlyst skole;DEMN;0;1;0,1;0;0;1;0,1
0301;Oslo;0401;Marienlyst skole;PIR;0;0;0;0;0;0;0
0301;Oslo;0401;Marienlyst skole;NKP;0;0;0;-2;-0,3;0;0
0301;Oslo;0401;Marienlyst skole;KYST;0;0;0;0;0;-1;-0,1
0301;Oslo;0401;Marienlyst skole;KSP;0;0;0;-2;-0,3;-1;-0,1
0301;Oslo;0401;Marienlyst skole;KRISTNE;0;2;0,3;2;0,3;2;0,3
0301;Oslo;0401;Marienlyst skole;RØDT;0;29;4,3;-2;0,2;-1;-0,1
0301;Oslo;0401;Marienlyst skole;DLF;0;1;0,1;1;0,1;0;0
0301;Oslo;0401;Marienlyst skole;SFP;0;0;0;0;0;0;0
0301;Oslo;0401;Marienlyst skole;Andre2;0;0;0;0;0;0;0
0301;Oslo;0402;Fagerborg videregående skole;A;0;544;24,4;-176;-0,2;-436;-6,1
0301;Oslo;0402;Fagerborg videregående skole;SV;0;182;8,2;-36;0,7;-257;-5,5
0301;Oslo;0402;Fagerborg videregående skole;SP;0;20;0,9;9;0,5;-17;-0,3
0301;Oslo;0402;Fagerborg videregående skole;KRF;0;72;3,2;-10;0,4;-21;0,3
0301;Oslo;0402;Fagerborg videregående skole;V;0;316;14,2;-46;1,8;-19;3,8
0301;Oslo;0402;Fagerborg videregående skole;H;0;687;30,8;-481;-9,1;-141;5,1
0301;Oslo;0402;Fagerborg videregående skole;FRP;0;134;6;19;2,1;-186;-3,9
0301;Oslo;0402;Fagerborg videregående skole;MDG;0;177;7,9;56;3,8;152;7,2
0301;Oslo;0402;Fagerborg videregående skole;KSP;0;0;0;-3;-0,1;-2;-0,1
0301;Oslo;0402;Fagerborg videregående skole;RØDT;0;77;3,4;-33;-0,3;-65;-1
0301;Oslo;0402;Fagerborg videregående skole;NKP;0;0;0;-1;0;0;0
0301;Oslo;0402;Fagerborg videregående skole;DEMN;0;0;0;0;0;0;0
0301;Oslo;0402;Fagerborg videregående skole;DLF;0;0;0;-3;-0,1;-2;-0,1
0301;Oslo;0402;Fagerborg videregående skole;PIR;0;10;0,4;10;0,4;10;0,4
0301;Oslo;0402;Fagerborg videregående skole;PP;0;8;0,4;-6;-0,1;-8;-0,1
0301;Oslo;0402;Fagerborg videregående skole;KYST;0;1;0;1;0;0;0
0301;Oslo;0402;Fagerborg videregående skole;KRISTNE;0;3;0,1;3;0,1;3;0,1
0301;Oslo;0402;Fagerborg videregående skole;SFP;0;1;0;1;0;1;0
0301;Oslo;0402;Fagerborg videregående skole;Andre2;0;0;0;0;0;-1;0
0301;Oslo;0403;Bolteløkka skole;A;0;736;25,3;-371;-1;-660;-6,4
0301;Oslo;0403;Bolteløkka skole;SV;0;266;9,2;-83;0,8;-313;-4
0301;Oslo;0403;Bolteløkka skole;SP;0;25;0,9;3;0,3;-11;0
0301;Oslo;0403;Bolteløkka skole;KRF;0;80;2,8;-15;0,5;-29;0,3
0301;Oslo;0403;Bolteløkka skole;V;0;397;13,7;-127;1,2;-94;2,5
0301;Oslo;0403;Bolteløkka skole;H;0;843;29;-726;-8,4;-280;3,5
0301;Oslo;0403;Bolteløkka skole;FRP;0;163;5,6;-3;1,7;-269;-4,2
0301;Oslo;0403;Bolteløkka skole;MDG;0;270;9,3;106;5,4;238;8,6
0301;Oslo;0403;Bolteløkka skole;SFP;0;0;0;0;0;0;0
0301;Oslo;0403;Bolteløkka skole;PP;0;4;0,1;-5;-0,1;-4;0
0301;Oslo;0403;Bolteløkka skole;PIR;0;13;0,4;13;0,4;13;0,4
0301;Oslo;0403;Bolteløkka skole;NKP;0;0;0;0;0;-1;0
0301;Oslo;0403;Bolteløkka skole;KSP;0;0;0;-2;0;-3;-0,1
0301;Oslo;0403;Bolteløkka skole;KRISTNE;0;4;0,1;4;0,1;4;0,1
0301;Oslo;0403;Bolteløkka skole;DLF;0;2;0,1;-1;0;1;0
0301;Oslo;0403;Bolteløkka skole;DEMN;0;0;0;-1;0;0;0
0301;Oslo;0403;Bolteløkka skole;RØDT;0;101;3,5;-83;-0,9;-83;-0,7
0301;Oslo;0403;Bolteløkka skole;KYST;0;0;0;-2;0;0;0
0301;Oslo;0403;Bolteløkka skole;Andre2;0;0;0;0;0;0;0
0301;Oslo;0404;Ila skole;A;0;649;30;-349;-1,2;-617;-5,6
0301;Oslo;0404;Ila skole;SV;0;210;9,7;-75;0,8;-307;-4,8
0301;Oslo;0404;Ila skole;SP;0;21;1;3;0,4;-34;-0,6
0301;Oslo;0404;Ila skole;KRF;0;59;2,7;-51;-0,7;-83;-1,3
0301;Oslo;0404;Ila skole;V;0;263;12,1;-129;-0,1;-73;2,7
0301;Oslo;0404;Ila skole;H;0;496;22,9;-460;-7;-166;4,3
0301;Oslo;0404;Ila skole;FRP;0;127;5,9;18;2,5;-241;-4,5
0301;Oslo;0404;Ila skole;MDG;0;215;9,9;65;5,2;179;8,9
0301;Oslo;0404;Ila skole;NKP;0;0;0;-1;0;-1;0
0301;Oslo;0404;Ila skole;PIR;0;10;0,5;10;0,5;10;0,5
0301;Oslo;0404;Ila skole;SFP;0;1;0;1;0;0;0
0301;Oslo;0404;Ila skole;KYST;0;0;0;0;0;0;0
0301;Oslo;0404;Ila skole;DLF;0;1;0;-3;-0,1;-1;0
0301;Oslo;0404;Ila skole;PP;0;2;0,1;-4;-0,1;-5;-0,1
0301;Oslo;0404;Ila skole;RØDT;0;107;4,9;-54;-0,1;-49;0,6
0301;Oslo;0404;Ila skole;KSP;0;0;0;-5;-0,2;-4;-0,1
0301;Oslo;0404;Ila skole;KRISTNE;0;2;0,1;2;0,1;2;0,1
0301;Oslo;0404;Ila skole;DEMN;0;2;0,1;-1;0;2;0,1
0301;Oslo;0404;Ila skole;Andre2;0;0;0;0;0;-2;-0,1
0301;Oslo;0405;Oslo katedralskole;A;0;633;22,8;-370;-2,3;-709;-8,4
0301;Oslo;0405;Oslo katedralskole;SV;0;214;7,7;-113;-0,5;-364;-5,7
0301;Oslo;0405;Oslo katedralskole;SP;0;27;1;6;0,4;-39;-0,6
0301;Oslo;0405;Oslo katedralskole;KRF;0;74;2,7;-21;0,3;-22;0,4
0301;Oslo;0405;Oslo katedralskole;V;0;352;12,7;-159;-0,1;-63;3
0301;Oslo;0405;Oslo katedralskole;H;0;846;30,5;-604;-5,8;-176;6,7
0301;Oslo;0405;Oslo katedralskole;FRP;0;202;7,3;-4;2,1;-305;-4,5
0301;Oslo;0405;Oslo katedralskole;MDG;0;274;9,9;93;5,3;220;8,6
0301;Oslo;0405;Oslo katedralskole;RØDT;0;123;4,4;-54;0;-82;-0,3
0301;Oslo;0405;Oslo katedralskole;KRISTNE;0;2;0,1;2;0,1;2;0,1
0301;Oslo;0405;Oslo katedralskole;KSP;0;0;0;-1;0;-1;0
0301;Oslo;0405;Oslo katedralskole;KYST;0;0;0;-3;-0,1;-3;-0,1
0301;Oslo;0405;Oslo katedralskole;SFP;0;2;0,1;2;0,1;-1;0
0301;Oslo;0405;Oslo katedralskole;PP;0;1;0;-8;-0,2;-5;-0,1
0301;Oslo;0405;Oslo katedralskole;PIR;0;24;0,9;24;0,9;24;0,9
0301;Oslo;0405;Oslo katedralskole;NKP;0;0;0;-1;0;0;0
0301;Oslo;0405;Oslo katedralskole;DEMN;0;1;0;1;0;1;0
0301;Oslo;0405;Oslo katedralskole;DLF;0;2;0,1;-8;-0,2;-2;0
0301;Oslo;0405;Oslo katedralskole;Andre2;0;0;0;0;0;-2;0
0301;Oslo;0406;Møllergata skole;A;0;298;25,9;-98;-2,7;-195;-7,1
0301;Oslo;0406;Møllergata skole;SV;0;117;10,2;-6;1,3;-107;-4,8
0301;Oslo;0406;Møllergata skole;SP;0;14;1,2;0;0,2;-12;-0,5
0301;Oslo;0406;Møllergata skole;KRF;0;14;1,2;-16;-0,9;-23;-1,3
0301;Oslo;0406;Møllergata skole;V;0;135;11,7;-44;-1,2;14;3,6
0301;Oslo;0406;Møllergata skole;H;0;269;23,4;-106;-3,7;26;7,1
0301;Oslo;0406;Møllergata skole;FRP;0;85;7,4;15;2,3;-116;-6,1
0301;Oslo;0406;Møllergata skole;MDG;0;132;11,5;45;5,2;104;9,6
0301;Oslo;0406;Møllergata skole;KRISTNE;0;3;0,3;3;0,3;3;0,3
0301;Oslo;0406;Møllergata skole;SFP;0;0;0;0;0;0;0
0301;Oslo;0406;Møllergata skole;PP;0;2;0,2;-5;-0,3;-4;-0,2
0301;Oslo;0406;Møllergata skole;PIR;0;12;1;12;1;12;1
0301;Oslo;0406;Møllergata skole;NKP;0;0;0;-1;-0,1;0;0
0301;Oslo;0406;Møllergata skole;KSP;0;1;0,1;-4;-0,3;-1;0
0301;Oslo;0406;Møllergata skole;DLF;0;1;0,1;-4;-0,3;1;0,1
0301;Oslo;0406;Møllergata skole;DEMN;0;0;0;-2;-0,1;0;0
0301;Oslo;0406;Møllergata skole;RØDT;0;66;5,7;-24;-0,8;-42;-1,5
0301;Oslo;0406;Møllergata skole;KYST;0;0;0;-1;-0,1;-1;-0,1
0301;Oslo;0406;Møllergata skole;Andre2;0;0;0;0;0;-1;-0,1
0301;Oslo;0501;Politihøgskolen;A;0;562;22,8;-331;0;-631;-5
0301;Oslo;0501;Politihøgskolen;SV;0;157;6,4;-62;0,8;-216;-2,3
0301;Oslo;0501;Politihøgskolen;SP;0;22;0,9;-1;0,3;-19;-0,1
0301;Oslo;0501;Politihøgskolen;KRF;0;77;3,1;-7;1;-32;0,6
0301;Oslo;0501;Politihøgskolen;V;0;284;11,5;-64;2,7;-105;2,5
0301;Oslo;0501;Politihøgskolen;H;0;875;35,5;-1011;-12,6;-520;3,1
0301;Oslo;0501;Politihøgskolen;FRP;0;215;8,7;10;3,5;-408;-5,8
0301;Oslo;0501;Politihøgskolen;MDG;0;165;6,7;64;4,1;135;6
0301;Oslo;0501;Politihøgskolen;SFP;0;1;0;1;0;1;0
0301;Oslo;0501;Politihøgskolen;PP;0;7;0,3;-1;0,1;0;0,1
0301;Oslo;0501;Politihøgskolen;PIR;0;11;0,4;11;0,4;11;0,4
0301;Oslo;0501;Politihøgskolen;NKP;0;2;0,1;-1;0;1;0,1
0301;Oslo;0501;Politihøgskolen;RØDT;0;77;3,1;-62;-0,4;-46;0,3
0301;Oslo;0501;Politihøgskolen;KSP;0;0;0;-4;-0,1;-3;-0,1
0301;Oslo;0501;Politihøgskolen;KRISTNE;0;4;0,2;4;0,2;4;0,2
0301;Oslo;0501;Politihøgskolen;DLF;0;3;0,1;0;0;-1;0
0301;Oslo;0501;Politihøgskolen;DEMN;0;0;0;0;0;0;0
0301;Oslo;0501;Politihøgskolen;KYST;0;0;0;-1;0;-1;0
0301;Oslo;0501;Politihøgskolen;Andre2;0;0;0;0;0;-2;0
0301;Oslo;0502;Paviljongen, Bogstadveien 76;A;0;367;21,1;-79;2,4;-287;-4,3
0301;Oslo;0502;Paviljongen, Bogstadveien 76;SV;0;100;5,7;6;1,8;-103;-2,1
0301;Oslo;0502;Paviljongen, Bogstadveien 76;SP;0;17;1;5;0,5;-10;-0,1
0301;Oslo;0502;Paviljongen, Bogstadveien 76;KRF;0;39;2,2;-6;0,4;-45;-1
0301;Oslo;0502;Paviljongen, Bogstadveien 76;V;0;197;11,3;-23;2,1;-19;2,9
0301;Oslo;0502;Paviljongen, Bogstadveien 76;H;0;676;38,9;-585;-14;-135;7,4
0301;Oslo;0502;Paviljongen, Bogstadveien 76;FRP;0;166;9,5;-7;2,3;-342;-10,2
0301;Oslo;0502;Paviljongen, Bogstadveien 76;MDG;0;116;6,7;64;4,5;109;6,4
0301;Oslo;0502;Paviljongen, Bogstadveien 76;DEMN;0;1;0,1;0;0;1;0,1
0301;Oslo;0502;Paviljongen, Bogstadveien 76;DLF;0;4;0,2;-1;0;2;0,2
0301;Oslo;0502;Paviljongen, Bogstadveien 76;KRISTNE;0;4;0,2;4;0,2;4;0,2
0301;Oslo;0502;Paviljongen, Bogstadveien 76;KYST;0;0;0;-1;0;-2;-0,1
0301;Oslo;0502;Paviljongen, Bogstadveien 76;NKP;0;0;0;-2;-0,1;0;0
0301;Oslo;0502;Paviljongen, Bogstadveien 76;PIR;0;7;0,4;7;0,4;7;0,4
0301;Oslo;0502;Paviljongen, Bogstadveien 76;PP;0;1;0,1;-7;-0,3;-4;-0,1
0301;Oslo;0502;Paviljongen, Bogstadveien 76;SFP;0;0;0;0;0;0;0
0301;Oslo;0502;Paviljongen, Bogstadveien 76;RØDT;0;45;2,6;-23;-0,3;-9;0,5
0301;Oslo;0502;Paviljongen, Bogstadveien 76;KSP;0;0;0;0;0;-4;-0,2
0301;Oslo;0502;Paviljongen, Bogstadveien 76;Andre2;0;0;0;0;0;-1;0
0301;Oslo;0503;Kristelig gymnasium;A;0;409;20,7;-198;-0,5;-535;-8
0301;Oslo;0503;Kristelig gymnasium;SV;0;125;6,3;-40;0,6;-139;-1,7
0301;Oslo;0503;Kristelig gymnasium;SP;0;17;0,9;-1;0,2;-21;-0,3
0301;Oslo;0503;Kristelig gymnasium;KRF;0;76;3,8;-21;0,5;-49;0
0301;Oslo;0503;Kristelig gymnasium;V;0;230;11,6;-94;0,3;-91;1,9
0301;Oslo;0503;Kristelig gymnasium;H;0;731;37;-551;-7,9;-204;8,6
0301;Oslo;0503;Kristelig gymnasium;FRP;0;173;8,7;19;3,4;-323;-6,3
0301;Oslo;0503;Kristelig gymnasium;MDG;0;130;6,6;45;3,6;104;5,8
0301;Oslo;0503;Kristelig gymnasium;RØDT;0;66;3,3;-38;-0,3;-54;-0,3
0301;Oslo;0503;Kristelig gymnasium;SFP;0;0;0;0;0;0;0
0301;Oslo;0503;Kristelig gymnasium;PP;0;5;0,3;-2;0;-1;0,1
0301;Oslo;0503;Kristelig gymnasium;PIR;0;8;0,4;8;0,4;8;0,4
0301;Oslo;0503;Kristelig gymnasium;NKP;0;2;0,1;-4;-0,1;0;0
0301;Oslo;0503;Kristelig gymnasium;KYST;0;0;0;-2;-0,1;-5;-0,2
0301;Oslo;0503;Kristelig gymnasium;KSP;0;2;0,1;-1;0;-2;0
0301;Oslo;0503;Kristelig gymnasium;KRISTNE;0;2;0,1;2;0,1;2;0,1
0301;Oslo;0503;Kristelig gymnasium;DEMN;0;0;0;-2;-0,1;0;0
0301;Oslo;0503;Kristelig gymnasium;DLF;0;2;0,1;-3;-0,1;-4;-0,1
0301;Oslo;0503;Kristelig gymnasium;Andre2;0;0;0;0;0;-2;-0,1
0301;Oslo;0504;Uranienborg menighetshus;A;0;250;20,4;-85;3,2;-249;-3,2
0301;Oslo;0504;Uranienborg menighetshus;SV;0;66;5,4;-31;0,4;-99;-2,4
0301;Oslo;0504;Uranienborg menighetshus;SP;0;7;0,6;0;0,2;-8;-0,1
0301;Oslo;0504;Uranienborg menighetshus;KRF;0;39;3,2;5;1,4;-23;0,3
0301;Oslo;0504;Uranienborg menighetshus;V;0;130;10,6;-50;1,4;-64;1,5
0301;Oslo;0504;Uranienborg menighetshus;H;0;495;40,4;-545;-13,1;-238;5,8
0301;Oslo;0504;Uranienborg menighetshus;FRP;0;124;10,1;-4;3,5;-240;-7,1
0301;Oslo;0504;Uranienborg menighetshus;MDG;0;73;6;17;3,1;62;5,4
0301;Oslo;0504;Uranienborg menighetshus;DLF;0;3;0,2;2;0,2;3;0,2
0301;Oslo;0504;Uranienborg menighetshus;KYST;0;0;0;-1;-0,1;0;0
0301;Oslo;0504;Uranienborg menighetshus;KRISTNE;0;1;0,1;1;0,1;1;0,1
0301;Oslo;0504;Uranienborg menighetshus;DEMN;0;0;0;-1;-0,1;0;0
0301;Oslo;0504;Uranienborg menighetshus;NKP;0;2;0,2;1;0,1;1;0,1
0301;Oslo;0504;Uranienborg menighetshus;PP;0;2;0,2;-2;0;-1;0
0301;Oslo;0504;Uranienborg menighetshus;PIR;0;5;0,4;5;0,4;5;0,4
0301;Oslo;0504;Uranienborg menighetshus;KSP;0;0;0;0;0;-2;-0,1
0301;Oslo;0504;Uranienborg menighetshus;SFP;0;0;0;0;0;0;0
0301;Oslo;0504;Uranienborg menighetshus;RØDT;0;27;2,2;-31;-0,8;-40;-1
0301;Oslo;0504;Uranienborg menighetshus;Andre2;0;0;0;0;0;0;0
0301;Oslo;0505;Uranienborg skole;A;0;434;18,6;-55;0,6;-260;-5,5
0301;Oslo;0505;Uranienborg skole;SV;0;127;5,4;-1;0,7;-104;-2,6
0301;Oslo;0505;Uranienborg skole;SP;0;12;0,5;3;0,2;-2;0
0301;Oslo;0505;Uranienborg skole;KRF;0;47;2;1;0,3;-4;0,2
0301;Oslo;0505;Uranienborg skole;V;0;254;10,9;11;2;17;2,7
0301;Oslo;0505;Uranienborg skole;H;0;1055;45,2;-467;-10,7;-24;7,8
0301;Oslo;0505;Uranienborg skole;FRP;0;215;9,2;67;3,8;-260;-7,3
0301;Oslo;0505;Uranienborg skole;MDG;0;140;6;79;3,8;115;5,1
0301;Oslo;0505;Uranienborg skole;PIR;0;6;0,3;6;0,3;6;0,3
0301;Oslo;0505;Uranienborg skole;NKP;0;1;0;-1;0;-1;0
0301;Oslo;0505;Uranienborg skole;SFP;0;0;0;0;0;0;0
0301;Oslo;0505;Uranienborg skole;PP;0;2;0,1;-1;0;-1;0
0301;Oslo;0505;Uranienborg skole;KYST;0;1;0;1;0;1;0
0301;Oslo;0505;Uranienborg skole;KSP;0;0;0;-2;-0,1;0;0
0301;Oslo;0505;Uranienborg skole;DLF;0;2;0,1;-2;-0,1;1;0,1
0301;Oslo;0505;Uranienborg skole;RØDT;0;33;1,4;-28;-0,8;-34;-0,9
0301;Oslo;0505;Uranienborg skole;DEMN;0;0;0;-1;0;0;0
0301;Oslo;0505;Uranienborg skole;KRISTNE;0;3;0,1;3;0,1;3;0,1
0301;Oslo;0505;Uranienborg skole;Andre2;0;0;0;0;0;-2;-0,1
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;A;0;243;15,8;-91;0,8;-260;-5,6
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;SV;0;63;4,1;-18;0,4;-75;-1,8
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;SP;0;15;1;7;0,6;-2;0,3
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;KRF;0;26;1,7;2;0,6;-8;0,2
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;V;0;153;9,9;-36;1,4;-31;2,1
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;H;0;755;49,1;-575;-10,8;-190;8,8
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;FRP;0;162;10,5;21;4,2;-270;-7,9
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;MDG;0;84;5,5;27;2,9;55;4,2
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;DEMN;0;0;0;0;0;0;0
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;SFP;0;0;0;0;0;0;0
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;PP;0;2;0,1;-1;0;-4;-0,1
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;NKP;0;1;0,1;0;0;1;0,1
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;KYST;0;0;0;0;0;0;0
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;KSP;0;0;0;0;0;0;0
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;KRISTNE;0;1;0,1;1;0,1;1;0,1
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;DLF;0;1;0,1;0;0;1;0,1
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;RØDT;0;29;1,9;-22;-0,4;-31;-0,7
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;PIR;0;3;0,2;3;0,2;3;0,2
0301;Oslo;0506;Frogner menighetshus/Schafteløkken;Andre2;0;0;0;0;0;0;0
0301;Oslo;0507;Frogner kino;A;0;341;17,3;19;1,9;-73;-2,4
0301;Oslo;0507;Frogner kino;SV;0;75;3,8;-9;-0,2;-80;-3,6
0301;Oslo;0507;Frogner kino;SP;0;11;0,6;8;0,4;-12;-0,5
0301;Oslo;0507;Frogner kino;KRF;0;25;1,3;10;0,5;2;0,2
0301;Oslo;0507;Frogner kino;V;0;202;10,2;30;2;49;3
0301;Oslo;0507;Frogner kino;H;0;917;46,4;-342;-13,8;76;6,5
0301;Oslo;0507;Frogner kino;FRP;0;252;12,8;111;6;-189;-8,2
0301;Oslo;0507;Frogner kino;MDG;0;103;5,2;55;2,9;97;4,9
0301;Oslo;0507;Frogner kino;SFP;0;0;0;0;0;-1;0
0301;Oslo;0507;Frogner kino;PP;0;1;0,1;-4;-0,2;-1;0
0301;Oslo;0507;Frogner kino;PIR;0;8;0,4;8;0,4;8;0,4
0301;Oslo;0507;Frogner kino;NKP;0;1;0,1;1;0,1;1;0,1
0301;Oslo;0507;Frogner kino;KSP;0;0;0;0;0;0;0
0301;Oslo;0507;Frogner kino;KRISTNE;0;1;0,1;1;0,1;1;0,1
0301;Oslo;0507;Frogner kino;DLF;0;0;0;0;0;0;0
0301;Oslo;0507;Frogner kino;DEMN;0;0;0;-2;-0,1;0;0
0301;Oslo;0507;Frogner kino;RØDT;0;38;1,9;-2;0;-9;-0,3
